Markup,Part/Library name,Parts Per Package,Reference Designator,TinyCAD Symbol,FreePCB Package,Description,,,,,,,,,,,,,,,,,,,,,
library,gen_Passives,,,,,,,,,,,,,,,,,,,,,,,,,,
header,Name,PPP,Ref,Symbol,Package,Description,,Color,Number of Positions,Number of Rows,Row Spacing,Pitch,Contact Type,Contact Termination,Color,Manufacturer,Manufacturer Part Number,Digi-Key Part Number,Min Quantity,Price per min,,,,,,,
part,HOUSING_1_POS,1,MECH?,HOUSING_1_POS,NA,CONN HOUSING 1POS .100 SINGLE,,Black,1,1,-,"0.100"" (2.54mm)",Female Socket,Crimp,Black,Tyco Electronics,7-87499-2,A26962-ND,1,0.35,,,,,,,
library,Assemblies,,,,,,,,,,,,,,,,,,,,,,,,,,
header,Name,PPP,Ref,Symbol,Package,Description,,Usage,Datasheet,Picture,,,,,,,,,,,Manufacturer,Manufacturer Part,Digi-Key Part,Newark Part,Mouser Part,Sparkfun Part,Cost
part,Arduino Mega,1,U?,ARDUINO_MEGA,ARDUINO_MEGA,A uC development board based on the ATMega1280 uC,,,,,,,,,,,,,,,Smart Projects,Arduino Mega,,,,DEV-09152,64.95
part,Arduino MegaShield Kit,1,U?,PCB,,A shield for the Arduino mega that has prototyping space,,,,,,,,,,,,,,,Sparkfun,DEV-09346,,,,DEV-09346,17.95
library,sm_Passives,,,,,,,,,,,,,,,,,,,,,,,,,,
header,Name,PPP,Ref,Symbol,Package,Description,,Resistance In Ohms,Tolerance,Size / Dimension,Manufacturer,Manufacturer Part Number,Digi-Key Part Number,Min Quantity,Price per min,,,,,,,,,,,,
part,R_1K6_1206,1,R?,R,1206,RES 1.6K OHM 1/4W 5% 1206 SMD,,1.60K,5%,"0.126"" L x 0.063"" W (3.20mm x 1.60mm)",Panasonic - ECG,ERJ-8GEYJ162V,P1.6KECT-ND,1,0.06,,,,,,,,,,,,
header,Name,PPP,Ref,Symbol,Package,Description,,Resistance In Ohms,Tolerance,Size / Dimension,Manufacturer,Manufacturer Part Number,Digi-Key Part Number,Min Quantity,Price per min,,,,,,,,,,,,
part,R_10K_0603,1,R?,R,603,RES 10K OHM .25W 5% 0603 SMD,,10.0K,5%,"0.063"" L x 0.033"" W (1.60mm x 0.85mm)",Vishay/Dale,CRCW060310K0JNEAHP,541-10KSACT-ND,10,0.188,,,,,,,,,,,,
header,Name,PPP,Ref,Symbol,Package,Description,,Manufacturer,Manufacturer Part Number,Digi-Key Part Number,Min Quantity,Price per min,,,,,,,,,,,,,,,
part,PTC_1A5_1206,1,R?,PTC,1206,POLYSWITCH 1.50A RESET FUSE SMD,,Tyco Electronics,NANOSMDC150F-2,NANOSMDC150FCT-ND,1,0.44,,,
header,Name,PPP,Ref,Symbol,Package,Description,,Resistance In Ohms,Tolerance,Size / Dimension,Manufacturer,Manufacturer Part Number,Digi-Key Part Number,Min Quantity,Price per min
part,R_10K_1206,1,R?,R,1206,RES 10K OHM 1/4W 5% 1206 SMD,,10.0K,5%,"0.126"" L x 0.063"" W (3.20mm x 1.60mm)",Panasonic - ECG,ERJ-8GEYJ103V,P10KECT-ND,1,0.06
library,sm_Semiconductors,,,,,,,,,,,,,,
header,Name,PPP,Ref,Symbol,Package,Description,,Color,Forward Voltage,Color,Manufacturer,Manufacturer Part Number,Digi-Key Part Number,Min Quantity,Price per min
part,LED_RED_0603,1,D?,LED,603,LED SMARTLED 630NM RED 0603 SMD,,Red,1.8V,Red,OSRAM Opto Semiconductors Inc,LS L29K-G1J2-1-0-2-R18-Z,475-2506-1-ND,1,0.15
header,Name,PPP,Ref,Symbol,Package,Description,,Color,Forward Voltage,Color,Manufacturer,Manufacturer Part Number,Digi-Key Part Number,Min Quantity,Price per min
part,LED_GREEN_0603,1,D?,LED,603,LED SMARTLED GREEN 570NM 0603,,Green,1.7V,Green,OSRAM Opto Semiconductors Inc,LG L29K-G2J1-24-Z,475-2709-1-ND,1,0.16
library,gen_uC_Picaxe,,,,,,,,,,,,,,
header,Name,PPP,Ref,Symbol,Package,Description,,Usage,Datasheet,Picture,,,,,
part,PICAXE-08,1,U?,PICAXE-08,,,,,,,,,,,
part,PICAXE-08M,1,U?,PICAXE-08M,,,,,,,,,,,
part,PICAXE-14M,1,U?,PICAXE-14M,,,,,,,,,,,
part,PICAXE-18,1,U?,PICAXE-18,,,,,,,,,,,
part,PICAXE-18A,1,U?,PICAXE-18A,,,,,,,,,,,
part,PICAXE-28A,1,U?,PICAXE-28A,,,,,,,,,,,
part,PICAXE-28X,1,U?,PICAXE-28X,,,,,,,,,,,,
part,PICAXE-28X1,1,U?,PICAXE-28X1,,,,,,,,,,,,
part,PICAXE-28X2,1,U?,PICAXE-28X2,,,,,,,,,,,,
library,th_ICs,,,,,,,,,,,,,,,
header,Name,PPP,Ref,Symbol,Package,Description,,Voltage - Supply,Operating Temperature,Type,Interface,Manufacturer,Manufacturer Part Number,Digi-Key Part Number,Min Quantity,Price per min
part,RTC_DS1337,1,U?,DS1227_DIP,8DIP300,IC RTC SERIAL 2WIRE LP 8-DIP,,1.8 V ~ 5.5 V,-40C ~ 85C,Clock/Calendar/Alarm,IC 2-Wire Serial,Maxim Integrated Products,DS1337+,DS1337+-ND,1,2.73
header,Name,PPP,Ref,Symbol,Package,Description,,Voltage - Supply,Manufacturer,Manufacturer Part Number,Digi-Key Part Number,Min Quantity,Price per min,,,
part,ENCODER,1,U?,EVE-JBBF2020B,EVE-2JJB2020B,ENCODER ROTARY 12MM 20PPR W/SW,,-,Panasonic - ECG,EVE-JBBF2020B,P12336-ND,1,1.57,,,
end,,,,,,,,,,,,,,,,
